komentar,value,clean_text,sentiment,sentiment_label
"Lazada yang sekarang. Makin parah? Pengirimannya makin lama,barang di bawa muter-muter ke gudang. Beda dengan dulu! Barang gak banyak transit ke gudang ini dan itu. Semoga kembali membaik,untuk lazada.",1,lazada parah pengirimannya lamabarang bawa mutermuter gudang beda barang gak transit gudang semoga membaikuntuk lazada,0.0,netral
"semua prosesnya simple, nyaman!!! good luck for you Lazada!!! Tapi awas sama Lazbon nya kalau bisa hati2 jangan sampai pinjam, terus telat bayar ancaman nya Norak dan sangat BarBar. Walaupun padahal akan tetap di lunasi!!!",5,prosesnya simple nyaman good luck for you lazada awas lazbon nya hati2 pinjam telat bayar ancaman nya norak barbar lunasi,0.7096,positif
"Perbaiki koneksi LOL, makin berat aplikasi nya, fitur pencarian produk kadang tidak sesuai, pencarian produk di toko tidak pernah akurat",1,perbaiki koneksi lol berat aplikasi nya fitur pencarian produk kadang sesuai pencarian produk toko akurat,0.4215,positif
moga amanah...sbb dari pengalaman saya yg dulu dulu belanja di toko lain kok kurang meyakinkan.. ini aku beri bintang 5..sbb ini toko bakal jadi langganan yg amanah,5,moga amanahsbb pengalaman belanja toko bintang 5sbb toko langganan amanah,0.0,netral
Sudaj bagus semua cuma ada satu kekurangannya yaitu di like video minta di verikasi terus padahal jaringan wifi di rumah stabil,5,sudaj bagus kekurangannya like video verikasi jaringan wifi rumah stabil,0.3612,positif
"curang ah.atau mesin nya eror. pantes ajah aq gk panen2.main game di lazada panen..beras. tpi gk selesai2. tadi aq siram kurang 1,4% lgi.tiba2 naik lagi jdi 1,39% .selalu ke gitu.. tdi nya aq fikir..mungkin aq yg slh liat..ternyta..bgtu ya dri kemaren ..gk selesai2 jdi nya.. gk panen2...",3,curang ahatau mesin nya eror pantes ajah aq panen2main game lazada panenberas tpi selesai2 aq siram 14 lgitiba2 jdi 139 gitu tdi nya aq fikirmungkin aq slh liatternytabgtu ya dri kemaren selesai2 jdi nya panen2,0.0,netral
"sangat memuaskan dan memudahkan saya untuk membeli kebutuhan saya, walaupun ada beberapa barang yang tidak sesuai dan dana tidak bisa dikembalikan namun cukup puas dengan diskon"" serta gratis ongkirnya mantapp🤑❤️",5,memuaskan memudahkan membeli kebutuhan barang sesuai dana dikembalikan puas diskon gratis ongkirnya mantapp,0.0516,positif
"aplikasi cacat, cs lemot bgt, misi petani juga ga bisa ke buka, mental terus, akun juga suka tiba2 ke logout padahal ga ngapa2in",1,aplikasi cacat cs lemot bgt misi petani ga buka mental akun suka tiba2 logout ga ngapa2in,0.0,netral
"alhamdulillah selalu puas asal belanja nya aga sedikit teliti pilih pilih toko dan rating nya yg bagusan, lazada selalu mantap dan murah jg banyak diskon dan gratis ongkir.",5,alhamdulillah puas belanja nya aga teliti pilih pilih toko rating nya bagusan lazada mantap murah jg diskon gratis ongkir,0.0516,positif
"Sekarang makin lama pengirimannya ga kaya dulu. Perbaiki kebijakan pengemasan dan pengiriman, kalah sama toko ""SI OREN""",2,pengirimannya ga kaya perbaiki kebijakan pengemasan pengiriman kalah toko si oren,0.0,netral
"ini kenapa ya setelah saya update fitur yang saya rasa beda banget saya baru aja masuk kok gabisa digeser layar saya,saya pencet pencet gabisa buat mencet fitur nya kok gaada yang bisa ya tolong dong ini kenapa lazada setelah saya update kok makin beda mohon diperbaiki secepatnya ya saya tunggu tanggung jawab pihak lazada terimakasih",2,ya update fitur beda banget aja masuk gabisa digeser layar sayasaya pencet pencet gabisa mencet fitur nya gaada ya tolong lazada update beda mohon diperbaiki secepatnya ya tunggu tanggung lazada terimakasih,0.0,netral
"alhamdulillah sangat puas belanja di lazada, satu2 nya belanja online terpercaya saya selama ini, dan tidak pernah kecewa dengan barang yg datang, sukses terus lazada, dan kurir jg ramah..",5,alhamdulillah puas belanja lazada satu2 nya belanja online terpercaya kecewa barang sukses lazada kurir jg ramah,0.0,netral
"lazada memang the best, dengan lazada bs bebas belanja kapan aja, thanks lazada sukses selalu !!!",5,lazada the best lazada bs bebas belanja aja thanks lazada sukses,0.7964,positif
Sekarang malah lebih suka belanja di lazada daripada di aplikasi sebelah soalnya lebih banyak potongan harga sama selalu gratis ongkir🥰🥰,5,suka belanja lazada aplikasi sebelah potongan harga gratis ongkir,0.0516,positif
"Lazada kalau toko yg ada Gratis Pengembalian ternyata ribet, saya kira kalau seller sudah nyata unboxing barang kurang langsung di setujui pengembalian, ternyata menunggu seller sampai 4-5 hari. dan sellernya juga akhirnya kesempatan mempermainkan dengan menahan uang ke pembeli. jadi lama. enak pakai SHOPEE langsung di proses 1x24 jam oleh timnya.",1,lazada toko gratis pengembalian ribet seller nyata unboxing barang langsung setujui pengembalian menunggu seller 45 sellernya kesempatan mempermainkan menahan uang pembeli enak pakai shopee langsung proses 1x24 jam timnya,0.0516,positif
Selalu menjadi andalan ku belanja online ... Lebih mudah dan praktis hemat pula... Dibanyakin gratis ongkir y...,5,andalan ku belanja online mudah praktis hemat dibanyakin gratis ongkir y,0.0516,positif
"gara gara pindah akun lalu ingin kembali ke akun semula tidak bisa karna login harus verifikasi no hp, sedangkan no hp sudah tidak aktif jadi tidak bisa login ke akun semula kecewa sedih karna harus kehilangan saldo yang ada di akun semula",1,gara gara pindah akun akun karna login verifikasi no hp no hp aktif login akun kecewa sedih karna kehilangan saldo akun,-0.5267,negatif
kenapa tiap mau order selalu keluar notip cv02 mulu. pdhl sinyal bagus vocher kadaluwarsa nya masih lama di suruh ga pakai vocher ya buat apa itu gunanya vocher. vocher itu meringankan kita sebagai cs harga nya turun dari harga awal,1,order notip cv02 mulu pdhl sinyal bagus vocher kadaluwarsa nya suruh ga pakai vocher ya gunanya vocher vocher meringankan cs harga nya turun harga,0.0,netral
"fitur dn diskon lazada sangat menarik,. tp syang aplikasinya masih ada bug,. tolong diperbaiki lagi,. akun lazada sya kmaren tiba"" menu misi lazreward ilang,.pdhal lagi jalanin 3 misi,.. dan waktu sya chat cs lazada dibilangnya lazreward saya kadaluarsa,. sungguh tdak masuk akal, dn bikin saya panik... setelah sya uninstall apknya dan download lagi lalu login, menu misi lazreward balik lagi... tolong cari cs yg lebih profesional lagi, jngan asal""an yg penting balas chat, 🤦",3,fitur dn diskon lazada menarik tp syang aplikasinya bug tolong diperbaiki akun lazada sya kmaren menu misi lazreward ilangpdhal jalanin 3 misi sya chat cs lazada dibilangnya lazreward kadaluarsa sungguh tdak masuk akal dn bikin panik sya uninstall apknya download login menu misi lazreward tolong cari cs profesional jngan asalan balas chat,0.0,netral
"sy pengguna baru, tapi sudah merasa puas dengan pelayanan lazada, tepat waktu, barang sesuai dg pesanan, kurir ramah. semoga amanah terus dan tetap konsisten.",5,sy pengguna puas pelayanan lazada barang sesuai dg pesanan kurir ramah semoga amanah konsisten,0.0,netral
"aku sih baru aja download aplikasinya,so,.aku tray buat orderan,ternyata,waaaoo,keren,barang yg kupesan datang cepat,barangpun ok..thank you Lazada, semoga senantiasa diberikan kelancaran Rezky,.Amin.",5,sih aja download aplikasinyasoaku tray orderanternyatawaaaookerenbarang kupesan cepatbarangpun okthank you lazada semoga senantiasa kelancaran rezkyamin,0.0,netral
padahal sering belanja dilazada karna potongan ongkirnya lumayan tapi sekarang malah gak ada gratis ongkirnya lagi mungkin ini saat uninstall aplikasi lazada kecewa berat gak ada voucher gratis ongkir lagi,1,belanja dilazada karna potongan ongkirnya lumayan gak gratis ongkirnya uninstall aplikasi lazada kecewa berat gak voucher gratis ongkir,0.1027,positif
"Jelek banget game nya masa hadiah nya engga masuk, ada beberapa misi yg ga ke update, main lazzie star dapet beribu ribu angpau tapi ga masuk sengaja banget kayanya biar ga dapet voucher gede",1,jelek banget game nya hadiah nya engga masuk misi ga update main lazzie star dapet beribu ribu angpau ga masuk sengaja banget kayanya biar ga dapet voucher gede,0.0,netral
"Tolong Developer jangan cuma mentingin isi aplikasinya full fitur ya. Tapi pikirlah juga krn aplikasi nya ini menyebalkan tiap buka open apk lazada,. Sampai dampak jeda berapa detik membuat hp hang, baru screen menu lazada kebuka. Bayangkan Hp Berkelas Samsung A50 ram 8gb bisa jeda hang 4 detik tiap lazada kebuka.. JAdi yg parah bukan hp nya tapi apk lazada nya,. Krn hp ini dipake game game super berat ngga hang kok buka lazada selalu hang 4 detik.. "" Perbaiki program STARTUP APLIKASI nya""",1,tolong developer mentingin isi aplikasinya full fitur ya pikirlah krn aplikasi nya menyebalkan buka open apk lazada dampak jeda detik hp hang screen menu lazada kebuka bayangkan hp berkelas samsung a50 ram 8gb jeda hang 4 detik lazada kebuka parah hp nya apk lazada nya krn hp dipake game game super berat ngga hang buka lazada hang 4 detik perbaiki program startup aplikasi nya,0.5994,positif
Lazada saya pernah mengalami pembayaran melewati batas waktu Minta pengembalian dana secepatnya sudah 3 hari belum ada kepastian dana kembali Kenapa... ya,5,lazada mengalami pembayaran melewati batas pengembalian dana secepatnya 3 kepastian dana ya,0.0,netral
"Sekarang jarang ada freeongkir.. ongkirnya ga semua toko ada bahkan ongkirnya sangat mahal menurutku,dan pernah ketipu bbrp x barang tidak sesuai foto bahkan beda bgtttttttttttt.. Toko tidak sekomplit app oren yang jualan hewan,di lazada ngak jual hewan",1,jarang freeongkir ongkirnya ga toko ongkirnya mahal menurutkudan ketipu bbrp x barang sesuai foto beda bgtttttttttttt toko sekomplit app oren jualan hewandi lazada ngak jual hewan,0.0,netral
"Lazada memang aplikasi yang mantap jiwa, kalau bisa ada fitur pemilihan jasa pengiriman untuk pembeli seperti di tokped ada pemilihan jasa pengiriman, terkadang saya paling sebal kalau lazada ngasih jasa pengiriman pakai ninja, coba liat ranting dan komentar di playstore aplikasi ninja dan itu fakta, tapi saya paling senang kalau udah yang kirim lex id soalnya sebelum tanggalnya paket udah sampai dulu, Sebagai pelanggan saya mohon lazada tambahin fitur pemilihan jasa pengiriman untuk pembeli",5,lazada aplikasi mantap jiwa fitur pemilihan jasa pengiriman pembeli tokped pemilihan jasa pengiriman terkadang sebal lazada ngasih jasa pengiriman pakai ninja coba liat ranting komentar playstore aplikasi ninja fakta senang udah kirim lex id tanggalnya paket udah pelanggan mohon lazada tambahin fitur pemilihan jasa pengiriman pembeli,0.0,netral
Makai payleter sudah lama pembayaran tidak pernah telat. Saldo tidak nambah² bertahan di 1M.. lama² mendingan ga usah di bayar aja kali yaa ..,1,makai payleter pembayaran telat saldo nambah² bertahan 1m lama² mendingan ga bayar aja kali yaa,0.0,netral
Saya besukur punya lazada sangat rama sama kurir nya biar enggak ke mana³ saya salut bener bisa mebantu terimakasih goot ladaza 😃 Saya selama ini bener beli dilazada bisa mebantu selalu bisa meresponkan sangat cepat....😊,5,besukur lazada rama kurir nya biar mana³ salut bener mebantu terimakasih goot ladaza bener beli dilazada mebantu meresponkan cepat,0.0,netral
Aplikasinya sangat buruk sekarang jadi lelet ga bisa di buka gambarnya malah bleng putih.. Mnding pindah aja ke toko sebelah,1,aplikasinya buruk lelet ga buka gambarnya bleng putih mnding pindah aja toko sebelah,0.0,netral
gak sesuai banget aku beli di lazada udah sering banget tapi kali ini kecewa karena fto ga sesuai mna ada barang pecah lagi ga,1,gak sesuai banget beli lazada udah banget kali kecewa fto ga sesuai mna barang pecah ga,0.0,netral
"belanja d lazada karena bany barang bagus harga nya kejangko, semoga kedepannya lebih amanah dan ke pelanggan,",5,belanja d lazada bany barang bagus harga nya kejangko semoga kedepannya amanah pelanggan,0.0,netral
"Aplikasi mahal ongkirny beli kertas 3kg gk wajar ngkirny,,gila,,,,yg punya aplikasi n expedisi ny makin kaya klo Ongkirnya kek gini,,,,gk wajar GT,,,,mending expedisi Baraka 1kwintal cuman 214,000 doang belanja langsung di toko offline",1,aplikasi mahal ongkirny beli kertas 3kg wajar ngkirnygilayg aplikasi n expedisi ny kaya klo ongkirnya kek ginigk wajar gtmending expedisi baraka 1kwintal cuman 214000 doang belanja langsung toko offline,-0.128,negatif
"gua suka aplikasi lazada karena bisa bayar melalui kurir dan bayar melalui apa saja bisa banyak pilihannya,kalau aplikasi sebelah ribet bayar harus melalui alfamart,dana,BCA,BRI,indomaret.lazada buat produk barang original harga murah dong,buat gratis ongkir 10x pembelian dong,lebih komplit lagi dong,kemarin gua cari spuyer kompor gas api seribu tidak ada,kalau di shopie ada,cuma bayarnya ribet.gua suka aplikasi lazada karena meski pakai hp ram kecil juga respon,ilove you lazada muah,is the best",5,gua suka aplikasi lazada bayar kurir bayar pilihannyakalau aplikasi sebelah ribet bayar alfamartdanabcabriindomaretlazada produk barang original harga murah dongbuat gratis ongkir 10x pembelian donglebih komplit dongkemarin gua cari spuyer kompor gas api seribu adakalau shopie adacuma bayarnya ribetgua suka aplikasi lazada pakai hp ram responilove you lazada muahis the best,0.7717,positif
"dlu dlu masi bagus apknya dtang paketnya juga cepet , tapi kenapa sekarang malah lambat , ga di kirim² padahal estimasinya harus dtang hari ini , tpi barang masi di kemas , padahal produk itu buat mama saya , kalo ada toko yang begitu harusnya banned aja , biar ga ngecewain pelanggan , mumpung bukan pembayran non tunai , saya sudah 2 kali dapat seller yang ga mau bertanggung jawab , dan voucher² saya jadi ilang semua gara gara tu seller , jadi harus makin waspada sama apk ini",1,dlu dlu masi bagus apknya dtang paketnya cepet lambat ga kirim² estimasinya dtang tpi barang masi kemas produk mama kalo toko banned aja biar ga ngecewain pelanggan mumpung pembayran non tunai 2 kali seller ga bertanggung voucher² ilang gara gara tu seller waspada apk,-0.4588,negatif
Sangat kecewa banget sama lazada. pay later di bekukan lazbon gak bisa di tarik lagi padahal sudah lunas bayar pay later juga gak pernah telat .,1,kecewa banget lazada pay later bekukan lazbon gak tarik lunas bayar pay later gak telat,-0.2023,negatif
Thank SDH diperbaiki..kasih bintang 5 ..jgn lemot2 y lazada..AQ da langganan pake km da lama..sblm ada apk sblh.sllu jadi yg terbaik ya.,5,thank sdh diperbaikikasih bintang 5 jgn lemot2 y lazadaaq da langganan pake km da lamasblm apk sblhsllu terbaik ya,0.3612,positif
Proses pengembalian dananya repot dan ribet gimn org berubah pikiran krn mau pilih ukuran jd nggak bisa beli krn dana nya ketahan dan bisa masuk ke rekening langsung nggak kaya olshop yg lain tolong di perbaiki kualitas layanan nya menghambat waktu bgt deh 😧,1,proses pengembalian dananya repot ribet gimn org berubah pikiran krn pilih ukuran jd nggak beli krn dana nya ketahan masuk rekening langsung nggak kaya olshop tolong perbaiki kualitas layanan nya menghambat bgt deh,0.0,netral
"Aplikasi kntoloooo. Sering mengalami gangguan layanan, aplg kalau mau beli token listrik. Sampai berjam-jam nungguin ga juga normal layanannya. Tolong diperbaiki lagi ya njir",1,aplikasi kntoloooo mengalami gangguan layanan aplg beli token listrik berjamjam nungguin ga normal layanannya tolong diperbaiki ya njir,0.0,netral
"Suka banget belanja di lazada harga barang dan ongkir nya terjangkau apalagi fitur paylater jadi memudahkan pembayaran ketika darurat, tolong dong min buat fitur paylater bisa dibuat beli pulsa juga",5,suka banget belanja lazada harga barang ongkir nya terjangkau fitur paylater memudahkan pembayaran darurat tolong min fitur paylater beli pulsa,0.0,netral
"Paylater lazada tak bisa digunakan padahal tak ada cacat aku. Trus, disuruh tutup dulu agar bisa digunakan daftar ehhhh... Tau-taunya tak bisa juga. Malahan disuruh tunggu giliran yg tak jelas waktunya.",5,paylater lazada cacat trus disuruh tutup daftar ehhhh tautaunya disuruh tunggu giliran,0.0,netral
Aplikasi lazada sy sebelum nya gak sengaja terhapus... Nah skrg sy download baru tp kok benefit sbelum nya hilang semua.. sprti paylater..poin dll... Nah trus sy kan ad tagihan paylater sy jtuh tempo bulan dpn sih trus gmn sy bisa tau kode virtual account nya ya krn yg d aplikasi baru ni dah hilang smua,4,aplikasi lazada sy nya gak sengaja terhapus skrg sy download tp benefit sbelum nya hilang sprti paylaterpoin dll trus sy ad tagihan paylater sy jtuh tempo dpn sih trus gmn sy tau kode virtual account nya ya krn d aplikasi ni dah hilang smua,0.4588,positif
